,edit_count,sentiment,neg_sentiment
2017-07-26,3.7666666666666666,-0.24118648756039204,0.49654761904761907
2017-07-27,3.6,-0.2326968803852008,0.47654761904761905
2017-07-28,3.6,-0.2326968803852008,0.47654761904761905
2017-07-29,3.2666666666666666,-0.22984798857065103,0.4721031746031746
2017-07-30,3.2333333333333334,-0.19658859082551858,0.43876984126984125
2017-07-31,3.2666666666666666,-0.22914787042629783,0.4721031746031746
2017-08-01,3.2,-0.2229428460476575,0.4682936507936509
2017-08-02,3.6333333333333333,-0.19925959656084027,0.45273809523809533
2017-08-03,3.533333333333333,-0.21530904282574298,0.4627380952380953
2017-08-04,3.7,-0.19553555292663752,0.4516269841269842
2017-08-05,3.8333333333333335,-0.20742497676500568,0.45755291005291004
2017-08-06,3.7666666666666666,-0.19195607735602943,0.446441798941799
2017-08-07,3.8,-0.2251255336790173,0.4797751322751323
2017-08-08,3.8333333333333335,-0.2564659363748851,0.49644179894179896
2017-08-09,3.933333333333333,-0.2851784447884118,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885530988430535,0.5297751322751323
2017-08-11,3.8,-0.3131031878844456,0.5431084656084657
2017-08-12,3.8333333333333335,-0.3164912235792036,0.5453306878306878
2017-08-13,4.066666666666666,-0.3128828520489433,0.5596164021164022
2017-08-14,3.9,-0.3193879344972669,0.5462830687830689
2017-08-15,3.8666666666666667,-0.3455921330961286,0.5462830687830689
2017-08-16,3.7,-0.31575586282781193,0.5286904761904762
2017-08-17,3.533333333333333,-0.31299363038290745,0.5268386243386244
2017-08-18,3.4,-0.28091413787354236,0.493505291005291
2017-08-19,3.3666666666666667,-0.287153122604051,0.4990608465608466
2017-08-20,3.2333333333333334,-0.3077570657234974,0.5115608465608467
2017-08-21,3.3,-0.30721650225933267,0.5282275132275133
2017-08-22,3.2666666666666666,-0.3049081213244055,0.5274338624338625
2017-08-23,3.433333333333333,-0.31875857240781585,0.5345767195767196
2017-08-24,3.7333333333333334,-0.3045784827751457,0.5279100529100529
2017-08-25,3.9,-0.3261124508264203,0.5545767195767196
2017-08-26,4.0,-0.33972785572368636,0.5767989417989418
2017-08-27,4.2,-0.342071603074591,0.5934656084656085
2017-08-28,4.2,-0.35117757989458304,0.6001322751322752
2017-08-29,4.2,-0.35117757989458304,0.6001322751322751
2017-08-30,4.333333333333333,-0.33959245357406204,0.5934656084656085
2017-08-31,4.366666666666666,-0.3099266790034909,0.579021164021164
2017-09-01,3.8666666666666667,-0.3059902934249116,0.5612433862433862
2017-09-02,3.7333333333333334,-0.3211527796602123,0.567910052910053
2017-09-03,3.533333333333333,-0.3076965271117826,0.5456878306878307
2017-09-04,3.3,-0.319225494819028,0.5530952380952381
2017-09-05,3.2666666666666666,-0.3441628602714765,0.5530952380952381
2017-09-06,3.3333333333333335,-0.3440634450221819,0.5530952380952381
2017-09-07,3.2666666666666666,-0.34573702490045916,0.5530952380952381
2017-09-08,3.7,-0.3418022446819241,0.5489285714285714
2017-09-09,3.6333333333333333,-0.3568374383437728,0.5572619047619047
2017-09-10,3.6333333333333333,-0.34314872503162375,0.5572619047619047
2017-09-11,3.533333333333333,-0.32202430446824387,0.5461507936507937
2017-09-12,3.3,-0.3256326759985042,0.5318650793650794
2017-09-13,3.6333333333333333,-0.33842519791235054,0.5551984126984127
2017-09-14,3.8333333333333335,-0.35994289058423234,0.5829761904761904
2017-09-15,3.8333333333333335,-0.37233127691324747,0.5913095238095238
2017-09-16,3.7666666666666666,-0.3749336425262311,0.5913095238095238
2017-09-17,3.933333333333333,-0.4069516606924553,0.6246428571428572
2017-09-18,4.1,-0.41840410939166467,0.6315873015873016
2017-09-19,4.066666666666666,-0.41452155836399585,0.6288095238095238
2017-09-20,4.0,-0.4150621218281606,0.6121428571428571
2017-09-21,3.8,-0.3935727701714588,0.5843650793650794
2017-09-22,3.7,-0.3796272268311845,0.5772222222222222
2017-09-23,3.533333333333333,-0.39377481007741555,0.5838888888888889
2017-09-24,3.5,-0.3748809920168585,0.573888888888889
2017-09-25,3.533333333333333,-0.3818284807685348,0.5766666666666667
2017-09-26,3.3333333333333335,-0.3794847334176302,0.56
2017-09-27,3.3,-0.3926196947445472,0.5666666666666667
2017-09-28,3.6333333333333333,-0.4126191529383262,0.5933333333333334
2017-09-29,3.6333333333333333,-0.39972536611060305,0.5866666666666666
2017-09-30,3.433333333333333,-0.4216681481815047,0.5811111111111111
2017-10-01,3.533333333333333,-0.41597505292130843,0.5922222222222223
2017-10-02,3.5,-0.38273458561135665,0.558888888888889
2017-10-03,4.033333333333333,-0.39613613901866807,0.5818055555555557
2017-10-04,4.3,-0.3836651825739278,0.575138888888889
2017-10-05,4.466666666666667,-0.3788700767192576,0.5884722222222223
2017-10-06,4.5,-0.34652392561237016,0.5718055555555556
2017-10-07,5.133333333333334,-0.3389452741046746,0.5684722222222223
2017-10-08,5.066666666666666,-0.3340281683383953,0.5654960317460318
2017-10-09,5.566666666666666,-0.3149872679280049,0.5556921101774043
2017-10-10,6.133333333333334,-0.3119934470443953,0.5464328509181452
2017-10-11,6.966666666666667,-0.32793250562070664,0.5555598350451291
2017-10-12,7.5,-0.3443950313460713,0.5805598350451291
2017-10-13,7.566666666666666,-0.3389131674632648,0.5766709461562403
2017-10-14,7.866666666666666,-0.3169558223219599,0.564448723934018
2017-10-15,8.1,-0.31982897612588645,0.5659638754491696
2017-10-16,8.333333333333334,-0.32561016296703876,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530615715873837,0.5548527643380585
2017-10-18,8.7,-0.2903327944413748,0.5506860976713919
2017-10-19,9.0,-0.2936480271355238,0.5506860976713918
2017-10-20,9.1,-0.28730037154779764,0.5617972087825029
2017-10-21,9.233333333333333,-0.2747337022625002,0.5701305421158362
2017-10-22,9.233333333333333,-0.29073126059796345,0.5784638754491696
2017-10-23,9.433333333333334,-0.25701237281369915,0.5602820572673514
2017-10-24,9.433333333333334,-0.2873616284152642,0.5769487239340181
2017-10-25,9.333333333333334,-0.3000791272541657,0.5852820572673514
2017-10-26,9.366666666666667,-0.33157783955542,0.6186153906006847
2017-10-27,9.266666666666667,-0.33154691368547823,0.6186153906006847
2017-10-28,8.933333333333334,-0.31154745549169927,0.5919487239340181
2017-10-29,8.766666666666667,-0.30346708903916425,0.5719487239340181
2017-10-30,8.766666666666667,-0.30346708903916425,0.5719487239340181
2017-10-31,8.666666666666666,-0.3091601842993605,0.5608376128229069
2017-11-01,8.733333333333333,-0.34239139500797866,0.5941709461562402
2017-11-02,8.3,-0.3621269590924953,0.6045876128229071
2017-11-03,8.1,-0.36142574154046925,0.6029209461562404
2017-11-04,7.933333333333334,-0.36622084739513944,0.589587612822907
2017-11-05,7.866666666666666,-0.390368042515792,0.6062542794895737
2017-11-06,7.2,-0.36472463064102084,0.5762542794895736
2017-11-07,6.8,-0.3490575625342333,0.5667304699657641
2017-11-08,6.233333333333333,-0.3349959396574863,0.5432010582010582
2017-11-09,5.7,-0.3546083411605901,0.5524603174603174
2017-11-10,4.766666666666667,-0.34657620230206737,0.5322222222222223
2017-11-11,4.466666666666667,-0.3442783687401701,0.5310317460317461
2017-11-12,4.1,-0.36952970828171133,0.5449206349206349
2017-11-13,3.8,-0.3817949673091923,0.5515873015873016
2017-11-14,3.433333333333333,-0.3769305430227257,0.5334054834054833
2017-11-15,3.1333333333333333,-0.36664131881311685,0.5111832611832612
2017-11-16,2.7333333333333334,-0.36492730645519317,0.4945165945165945
2017-11-17,2.3333333333333335,-0.34808493307744615,0.46951659451659455
2017-11-18,1.9333333333333333,-0.334024122703557,0.44729437229437236
2017-11-19,1.8333333333333333,-0.34037177829128323,0.43618326118326123
2017-11-20,1.8,-0.34278863818958555,0.43896103896103894
2017-11-21,1.6666666666666667,-0.32636345129723504,0.413961038961039
2017-11-22,1.3666666666666667,-0.3601155855589443,0.43214285714285716
2017-11-23,1.2666666666666666,-0.3518224704596732,0.43214285714285716
2017-11-24,1.2333333333333334,-0.3185420779718294,0.39880952380952384
2017-11-25,1.3,-0.2970786672499445,0.38769841269841276
2017-11-26,1.5,-0.2792454726875775,0.3781746031746032
2017-11-27,1.5666666666666667,-0.28431468878000504,0.3948412698412699
2017-11-28,1.6666666666666667,-0.2715451930013914,0.405952380952381
2017-11-29,1.9333333333333333,-0.25725716715530744,0.41428571428571437
2017-11-30,2.1333333333333333,-0.2684391385860859,0.43650793650793657
2017-12-01,2.1,-0.20321359500762018,0.40317460317460324
2017-12-02,2.0,-0.17007647751579208,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489350113840328,0.36230158730158735
2017-12-04,5.233333333333333,-0.17054764713619966,0.38659537261232185
2017-12-05,6.966666666666667,-0.1518633762686047,0.37301512569874157
2017-12-06,7.566666666666666,-0.17091611554443104,0.39894105162466753
2017-12-07,7.8,-0.17285969055579034,0.40079290347651936
2017-12-08,8.1,-0.18373730025023594,0.42301512569874156
2017-12-09,8.166666666666666,-0.16913343808383122,0.4146817923654082
2017-12-10,8.366666666666667,-0.19007519789533855,0.44245957014318604
2017-12-11,8.366666666666667,-0.20046766564388968,0.44722147490509073
2017-12-12,8.4,-0.16537990436096886,0.430554808238424
2017-12-13,8.266666666666667,-0.1576863510589457,0.4249992526828686
2017-12-14,8.466666666666667,-0.17987964582251076,0.4527770304606463
2017-12-15,8.533333333333333,-0.21309751701162818,0.48611036379397965
2017-12-16,8.933333333333334,-0.2138213152535084,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978755931529633,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978755931529633,0.5321103637939797
2017-12-19,9.833333333333334,-0.27274738113555536,0.5654436971273129
2017-12-20,9.833333333333334,-0.2754305981312185,0.565443697127313
2017-12-21,9.866666666666667,-0.24212529487550158,0.565443697127313
2017-12-22,9.966666666666667,-0.22713075128336646,0.5587770304606463
2017-12-23,9.933333333333334,-0.202434460790355,0.525443697127313
2017-12-24,10.2,-0.2273385380421072,0.5546103637939797
2017-12-25,10.133333333333333,-0.25033591800735955,0.5657214749050908
2017-12-26,10.2,-0.2606177204295147,0.5715415807251965
2017-12-27,10.3,-0.26438919717512016,0.5748749140585299
2017-12-28,10.4,-0.29783463492434703,0.5915415807251966
2017-12-29,10.333333333333334,-0.3219970721944321,0.6054304696140854
2017-12-30,10.233333333333333,-0.2998912972487491,0.5943193585029742
2017-12-31,10.2,-0.33188563011859673,0.5943193585029742
2018-01-01,10.233333333333333,-0.2989288829045973,0.5943193585029742
2018-01-02,9.033333333333333,-0.29293731402701384,0.5935257077093236
2018-01-03,7.933333333333334,-0.2770905629555821,0.5858985890652557
2018-01-04,6.5,-0.27936768288994024,0.5873576238576239
2018-01-05,6.633333333333334,-0.2817638049024158,0.5887044252044252
2018-01-06,6.4,-0.3085478050342348,0.6035192400192401
2018-01-07,6.166666666666667,-0.29776165171332186,0.5979636844636845
2018-01-08,6.033333333333333,-0.27907528761890554,0.5729636844636846
2018-01-09,5.833333333333333,-0.2581335278073982,0.5451859066859067
2018-01-10,5.8,-0.25471557603999145,0.5443922558922559
2018-01-11,6.0,-0.26559710106973017,0.5485589225589227
2018-01-12,6.233333333333333,-0.2942887698230009,0.5652255892255893
2018-01-13,6.266666666666667,-0.27691606116178524,0.5564954304954306
2018-01-14,6.366666666666666,-0.25279644044123983,0.5431620971620973
2018-01-15,6.2,-0.2735960026106857,0.5550668590668592
2018-01-16,5.633333333333334,-0.27040730300760496,0.5549001924001924
2018-01-17,5.9,-0.2807336492659273,0.5757335257335258
2018-01-18,5.833333333333333,-0.24777382744566828,0.5424001924001924
2018-01-19,5.766666666666667,-0.28793574902630076,0.5646224146224147
2018-01-20,5.933333333333334,-0.3212777846377713,0.5812890812890814
2018-01-21,5.766666666666667,-0.30297673556423416,0.5546224146224147
2018-01-22,5.933333333333334,-0.31172709478155997,0.5746224146224146
2018-01-23,5.8,-0.28695739123440017,0.5621224146224146
2018-01-24,5.866666666666666,-0.26501657512336535,0.5510113035113036
2018-01-25,6.166666666666667,-0.2578484231884237,0.5473075998075998
2018-01-26,6.266666666666667,-0.25917549348423446,0.5481409331409333
2018-01-27,6.3,-0.2635280638211969,0.5489345839345839
2018-01-28,6.5,-0.26986726813256773,0.5517123617123618
2018-01-29,6.433333333333334,-0.31386521616982127,0.573934583934584
2018-01-30,6.466666666666667,-0.347147229904003,0.6072679172679173
2018-01-31,6.433333333333334,-0.3801039771180024,0.6072679172679173
2018-02-01,6.233333333333333,-0.3825910898653007,0.5906012506012507
2018-02-02,5.566666666666666,-0.40672157195818254,0.6017123617123619
2018-02-03,5.266666666666667,-0.39737177469850504,0.5971669071669072
2018-02-04,4.733333333333333,-0.38552641046504493,0.5921164021164022
2018-02-05,4.7,-0.38576134018560565,0.5921164021164022
2018-02-06,4.666666666666667,-0.41390316955705797,0.6087830687830689
2018-02-07,4.866666666666666,-0.44665331647588463,0.6421164021164022
2018-02-08,4.866666666666666,-0.44665331647588463,0.6421164021164022
2018-02-09,4.733333333333333,-0.4254951947840748,0.631005291005291
2018-02-10,4.733333333333333,-0.44029670793937625,0.6393386243386243
2018-02-11,4.5,-0.40260240927023233,0.6226719576719577
2018-02-12,4.3,-0.36589422632225604,0.6036243386243387
2018-02-13,4.166666666666667,-0.3901191247400468,0.616957671957672
2018-02-14,3.933333333333333,-0.36859576432872065,0.5883862433862436
2018-02-15,3.6666666666666665,-0.3458182198700135,0.5592195767195769
2018-02-16,3.6666666666666665,-0.36798282195099447,0.5717195767195768
2018-02-17,3.8333333333333335,-0.3778693509992783,0.5917195767195768
2018-02-18,3.9,-0.35525887471737055,0.5806084656084657
2018-02-19,3.8333333333333335,-0.372088873011883,0.588941798941799
2018-02-20,3.933333333333333,-0.4046091499822165,0.6222751322751324
2018-02-21,3.8333333333333335,-0.3963460805909659,0.618941798941799
2018-02-22,3.8,-0.407430369943065,0.6244973544973544
2018-02-23,3.7333333333333334,-0.4290125151041639,0.6356084656084656
2018-02-24,3.1666666666666665,-0.4437990051295076,0.643015873015873
2018-02-25,2.9,-0.43363124199566383,0.6221825396825397
2018-02-26,2.6666666666666665,-0.4086027296880881,0.5936111111111111
2018-02-27,2.8,-0.402055053661267,0.5894444444444444
2018-02-28,2.7666666666666666,-0.3689809091389179,0.5561111111111111
2018-03-01,3.033333333333333,-0.34051056446300615,0.5412962962962964
2018-03-02,3.066666666666667,-0.3072244896656937,0.5412962962962964
2018-03-03,3.066666666666667,-0.3072244896656937,0.5412962962962964
2018-03-04,2.933333333333333,-0.25834924719399877,0.5135185185185186
2018-03-05,2.8666666666666667,-0.2592351102994548,0.4968518518518519
2018-03-06,2.6666666666666665,-0.249631613244613,0.4746296296296297
2018-03-07,2.6333333333333333,-0.21647555405894917,0.44129629629629635
2018-03-08,2.6,-0.1882422683139642,0.407962962962963
2018-03-09,2.433333333333333,-0.1884600663350688,0.407962962962963
2018-03-10,2.433333333333333,-0.1884600663350688,0.407962962962963
2018-03-11,2.533333333333333,-0.20942338011331027,0.41796296296296304
2018-03-12,2.2666666666666666,-0.18626610563860999,0.38879629629629636
2018-03-13,2.466666666666667,-0.20578746375110413,0.3971296296296297
2018-03-14,2.533333333333333,-0.23184892445802688,0.4082407407407408
2018-03-15,2.5,-0.19852577557166418,0.37490740740740747
2018-03-16,2.6333333333333333,-0.21183196465174356,0.39990740740740743
2018-03-17,2.7333333333333334,-0.22287801795535617,0.42212962962962963
2018-03-18,2.533333333333333,-0.21791841232114367,0.4221296296296297
2018-03-19,2.3666666666666667,-0.2080318832728598,0.40212962962962967
2018-03-20,2.2666666666666666,-0.19794703036546707,0.3799074074074074
2018-03-21,2.1333333333333333,-0.1810802997152011,0.3549074074074074
2018-03-22,2.2,-0.18175369683239193,0.3549074074074074
2018-03-23,2.2666666666666666,-0.18541948431067995,0.3549074074074074
2018-03-24,2.5,-0.1944561524523629,0.35935185185185187
2018-03-25,2.466666666666667,-0.161782141857677,0.32601851851851854
2018-03-26,2.433333333333333,-0.1284768266810311,0.2926851851851852
2018-03-27,2.466666666666667,-0.16179277731312644,0.32601851851851854
2018-03-28,2.5,-0.12905702028009627,0.32601851851851854
2018-03-29,1.9666666666666666,-0.11939108057154549,0.3051851851851852
2018-03-30,1.9666666666666666,-0.11939108057154549,0.3051851851851852
2018-03-31,1.6666666666666667,-0.11457941151327558,0.28666666666666674
2018-04-01,1.6333333333333333,-0.147865486310588,0.28666666666666674
2018-04-02,1.7,-0.14761488553550509,0.3033333333333334
2018-04-03,1.6666666666666667,-0.2055094591445393,0.3366666666666667
2018-04-04,1.7,-0.172249884572294,0.3366666666666667
2018-04-05,1.7333333333333334,-0.2055322539475229,0.37000000000000005
2018-04-06,1.7333333333333334,-0.2055322539475229,0.37000000000000005
2018-04-07,1.7333333333333334,-0.2055322539475229,0.37000000000000005
2018-04-08,1.9666666666666666,-0.19505230353938208,0.3658333333333334
2018-04-09,1.9666666666666666,-0.19505230353938208,0.3658333333333334
2018-04-10,1.9666666666666666,-0.1939694858259625,0.3658333333333334
2018-04-11,1.9666666666666666,-0.1939694858259625,0.3658333333333334
2018-04-12,1.7,-0.1793187043733067,0.3408333333333334
2018-04-13,1.6333333333333333,-0.218432693514559,0.36305555555555563
2018-04-14,1.6666666666666667,-0.2517430552177959,0.39638888888888896
2018-04-15,1.5333333333333334,-0.23843686613771647,0.371388888888889
2018-04-16,1.4333333333333333,-0.2273908128341039,0.34916666666666674
2018-04-17,1.3666666666666667,-0.19985947012901306,0.31583333333333335
2018-04-18,1.4333333333333333,-0.2195236086845398,0.34916666666666674
2018-04-19,1.4333333333333333,-0.2195236086845398,0.34916666666666674
2018-04-20,1.4333333333333333,-0.2195236086845398,0.34916666666666674
2018-04-21,1.3,-0.2137153959274292,0.34916666666666674
2018-04-22,1.2333333333333334,-0.17886763324340185,0.3325000000000001
2018-04-23,0.9333333333333333,-0.1914964051047961,0.3391666666666667
2018-04-24,1.0333333333333334,-0.22281756510337195,0.3725000000000001
2018-04-25,1.4333333333333333,-0.2514035545455085,0.40583333333333343
2018-04-26,1.4333333333333333,-0.18479527261522083,0.3725000000000001
2018-04-27,1.5333333333333334,-0.25055613891945944,0.40583333333333343
2018-04-28,1.6333333333333333,-0.28384713970952563,0.43916666666666676
2018-04-29,1.6666666666666667,-0.317167737517092,0.4725000000000001
2018-04-30,1.6666666666666667,-0.317167737517092,0.4725000000000001
2018-05-01,1.7,-0.35040820482704377,0.5058333333333335
2018-05-02,1.6333333333333333,-0.35065880560212664,0.48916666666666675
2018-05-03,1.6,-0.31770159744554094,0.4558333333333334
2018-05-04,1.5666666666666667,-0.35096117201778626,0.4558333333333334
2018-05-05,1.5333333333333334,-0.3176788026425574,0.4225000000000001
2018-05-06,1.5333333333333334,-0.3176788026425574,0.4225000000000001
2018-05-07,1.5666666666666667,-0.3509399448169602,0.4558333333333334
2018-05-08,1.3333333333333333,-0.300649194849862,0.42666666666666675
2018-05-09,1.4,-0.3337326784266366,0.4600000000000001
2018-05-10,1.4,-0.3470998997820748,0.46666666666666673
2018-05-11,1.4,-0.3470998997820748,0.46666666666666673
2018-05-12,1.4,-0.3470998997820748,0.46666666666666673
2018-05-13,1.3666666666666667,-0.31381204677952657,0.4333333333333334
2018-05-14,1.5,-0.3134654902749591,0.4333333333333334
2018-05-15,1.5666666666666667,-0.34175579978360066,0.46666666666666673
2018-05-16,1.5666666666666667,-0.34175579978360066,0.46666666666666673
2018-05-17,1.7,-0.3583943181567722,0.49166666666666675
2018-05-18,1.6333333333333333,-0.33873017960124546,0.45833333333333337
2018-05-19,1.6333333333333333,-0.33873017960124546,0.45833333333333337
2018-05-20,1.6333333333333333,-0.33873017960124546,0.45833333333333337
2018-05-21,1.6,-0.3113447182708316,0.42500000000000004
2018-05-22,1.5333333333333334,-0.34203940365049573,0.42500000000000004
2018-05-23,1.5,-0.30915530059072704,0.3916666666666667
2018-05-24,1.6,-0.29087447060479055,0.3805555555555556
2018-05-25,1.6333333333333333,-0.28026444042085585,0.3728632478632479
2018-05-26,1.6,-0.31355677171904817,0.3728632478632479
2018-05-27,1.7666666666666666,-0.3135812544924581,0.3728632478632479
2018-05-28,1.7333333333333334,-0.31192487154760934,0.3728632478632479
2018-05-29,1.7666666666666666,-0.27917490079362167,0.35619658119658126
2018-05-30,1.8,-0.3124784139231739,0.3895299145299146
2018-05-31,2.1333333333333333,-0.2983010386137789,0.38346930846930855
2018-06-01,2.2,-0.3315496489116177,0.41680264180264187
2018-06-02,2.2,-0.3315496489116177,0.41680264180264187
2018-06-03,2.2,-0.3315496489116177,0.41680264180264187
2018-06-04,2.5,-0.3513205502030764,0.4427285677285678
2018-06-05,2.6333333333333333,-0.38415129965519046,0.4760619010619011
2018-06-06,2.6666666666666665,-0.383878612378986,0.4760619010619011
2018-06-07,2.6333333333333333,-0.4116813678142938,0.4760619010619011
2018-06-08,2.566666666666667,-0.3785978842375192,0.4427285677285678
2018-06-09,2.5,-0.35907176831671067,0.43161745661745665
2018-06-10,2.533333333333333,-0.3264855215878136,0.43161745661745665
2018-06-11,2.7,-0.3595661920240369,0.46495078995079003
2018-06-12,3.0,-0.38626454580026226,0.4945804195804196
2018-06-13,3.466666666666667,-0.33925069002506497,0.4700190160716477
2018-06-14,3.8333333333333335,-0.32889579730657864,0.46232670837934003
2018-06-15,3.8666666666666667,-0.3619354744496756,0.49566004171267336
2018-06-16,3.8666666666666667,-0.36443232345012955,0.49566004171267336
2018-06-17,3.933333333333333,-0.39772206194627413,0.5289933750460067
2018-06-18,4.066666666666666,-0.43101630357333154,0.56232670837934
2018-06-19,4.366666666666666,-0.45079996997212174,0.588252634305266
2018-06-20,4.7,-0.4710480615903416,0.6149193009719326
2018-06-21,4.766666666666667,-0.47183003976041865,0.6315859676385993
2018-06-22,4.966666666666667,-0.48322798895267766,0.6538081898608216
2018-06-23,4.866666666666666,-0.5035045976846894,0.6649193009719326
2018-06-24,4.433333333333334,-0.48552863842648747,0.6392782753309071
2018-06-25,4.433333333333334,-0.48552863842648747,0.6392782753309071
2018-06-26,4.166666666666667,-0.4853747942024054,0.6392782753309071
2018-06-27,4.1,-0.45374017635718805,0.6059449419975738
2018-06-28,4.033333333333333,-0.45316954930360936,0.589278275330907
2018-06-29,4.0,-0.41986603617405716,0.5559449419975737
2018-06-30,3.933333333333333,-0.4114858665544423,0.5508944369470685
2018-07-01,4.133333333333334,-0.40080650557862046,0.5467277702804019
2018-07-02,4.333333333333333,-0.43366307096136597,0.5800611036137352
2018-07-03,4.733333333333333,-0.4287403865965173,0.5939499925026241
2018-07-04,4.466666666666667,-0.3778143023871458,0.5680240665766981
2018-07-05,4.5,-0.3645850807848649,0.5613573999100315
2018-07-06,4.466666666666667,-0.3622315933727301,0.5613573999100315
2018-07-07,4.633333333333334,-0.3704100436392503,0.5813573999100315
2018-07-08,4.7,-0.37069210771948863,0.5980240665766983
2018-07-09,4.633333333333334,-0.39026303719378946,0.6091351776878093
2018-07-10,4.766666666666667,-0.42826038669444555,0.6291351776878092
2018-07-11,4.666666666666667,-0.4279472236921135,0.6291351776878092
2018-07-12,4.466666666666667,-0.4342900722756175,0.6328388813915129
2018-07-13,3.8666666666666667,-0.46964738861065985,0.6574002849002849
2018-07-14,3.6333333333333333,-0.4732746371902801,0.6595370370370371
2018-07-15,3.6666666666666665,-0.44042261037009733,0.6428703703703705
2018-07-16,3.6,-0.42130669993934805,0.6345370370370371
2018-07-17,3.8666666666666667,-0.39620094719308396,0.6212037037037038
2018-07-18,4.166666666666667,-0.3805976046935955,0.6135113960113961
2018-07-19,3.933333333333333,-0.3867777543415201,0.6209188034188035
2018-07-20,4.166666666666667,-0.3636493783578144,0.6079776269482153
2018-07-21,5.2,-0.37346208648158025,0.6135331825037708
2018-07-22,6.933333333333334,-0.3621060416154641,0.6085523395918934
2018-07-23,7.5,-0.3417883687601399,0.5985523395918934
2018-07-24,7.8,-0.36690532278653876,0.6281819692215229
2018-07-25,7.866666666666666,-0.4001898339553366,0.6615153025548562
2018-07-26,8.0,-0.38916782052950954,0.6548486358881896
2018-07-27,8.066666666666666,-0.38935980411009885,0.6715153025548564
2018-07-28,8.066666666666666,-0.38935980411009885,0.6715153025548564
2018-07-29,8.1,-0.4130841832522243,0.7048486358881897
2018-07-30,8.166666666666666,-0.41807519845208463,0.7068688379083917
2018-07-31,7.9,-0.3955059491300676,0.677702171241725
2018-08-01,7.866666666666666,-0.3695229647594121,0.6643688379083917
2018-08-02,7.5,-0.34128875944721304,0.6504799490195029
2018-08-03,7.866666666666666,-0.39409370452537407,0.6782577267972806
2018-08-04,7.766666666666667,-0.4077665093578326,0.6849243934639472
2018-08-05,7.866666666666666,-0.37750597974036404,0.6682577267972806
2018-08-06,8.1,-0.3850226899356405,0.6732577267972807
2018-08-07,8.1,-0.41723170184798636,0.6899243934639473
2018-08-08,8.066666666666666,-0.38395808442143203,0.656591060130614
2018-08-09,7.9,-0.378546981649673,0.636591060130614
2018-08-10,7.833333333333333,-0.3457794742157817,0.6032577267972806
2018-08-11,7.733333333333333,-0.3127382718560524,0.5699243934639473
2018-08-12,7.766666666666667,-0.3245381696062711,0.5699243934639473
2018-08-13,7.633333333333334,-0.33602741225270033,0.5754799490195028
2018-08-14,7.566666666666666,-0.3358397619297862,0.5588132823528362
2018-08-15,7.7,-0.3584549185008566,0.5699243934639473
2018-08-16,7.5,-0.3834974366794785,0.5832577267972805
2018-08-17,7.1,-0.39910482534093644,0.5909500344895882
2018-08-18,7.066666666666666,-0.40640878745240955,0.5909500344895882
2018-08-19,6.5,-0.4092890718178952,0.5772245442935098
2018-08-20,5.433333333333334,-0.43172407888914943,0.5883356554046208
2018-08-21,3.8,-0.4573091540553353,0.6007239057239057
2018-08-22,3.2666666666666666,-0.4616557999271335,0.6023905723905724
2018-08-23,3.0,-0.46986170471115946,0.6060942760942761
2018-08-24,3.0,-0.4368576979677284,0.5894276094276094
2018-08-25,3.2,-0.436281236703147,0.59003367003367
2018-08-26,3.2,-0.4688843376387651,0.6067003367003367
2018-08-27,3.6,-0.4909768896251415,0.6344781144781144
2018-08-28,3.566666666666667,-0.4672525104830161,0.6011447811447811
2018-08-29,3.2333333333333334,-0.484842156880231,0.6102356902356902
2018-08-30,3.2333333333333334,-0.484842156880231,0.6102356902356902
2018-08-31,3.066666666666667,-0.477968575868141,0.5902356902356903
2018-09-01,3.033333333333333,-0.5111254655451887,0.5902356902356903
2018-09-02,2.6666666666666665,-0.5227474353178985,0.5957912457912458
2018-09-03,2.6,-0.4894731026356068,0.5624579124579124
2018-09-04,2.5,-0.45993790293382075,0.5457912457912458
2018-09-05,2.6666666666666665,-0.446744050104433,0.5384383046147753
2018-09-06,2.966666666666667,-0.43654830281564233,0.5323776985541692
2018-09-07,3.1666666666666665,-0.4585668509996133,0.560155476331947
2018-09-08,3.2333333333333334,-0.45885143933655786,0.5768221429986137
2018-09-09,3.2333333333333334,-0.45885143933655786,0.5768221429986137
2018-09-10,3.2333333333333334,-0.45885143933655786,0.5768221429986137
2018-09-11,3.2,-0.393707798500478,0.5434888096652803
2018-09-12,3.3,-0.36476246652962735,0.530155476331947
2018-09-13,3.466666666666667,-0.3714152023987171,0.550155476331947
2018-09-14,3.3,-0.3818252509629922,0.5557110318875026
2018-09-15,3.1666666666666665,-0.34859874703448984,0.5223776985541692
2018-09-16,3.1666666666666665,-0.3485388244982756,0.5223776985541692
2018-09-17,3.1333333333333333,-0.31527104634008773,0.48904436522083583
2018-09-18,3.2,-0.3202561910744704,0.5057110318875025
2018-09-19,3.3,-0.2710536773797072,0.4807110318875025
2018-09-20,3.033333333333333,-0.2702948921495651,0.4844147355912062
2018-09-21,3.033333333333333,-0.26896630263070015,0.4844147355912062
2018-09-22,3.033333333333333,-0.26896310186127576,0.4844147355912062
